Timepoints,Liver signal,AIF
57718.957,233.823,37.2
57721.138,11.115,51.443
57723.318,352.202,70.527
57725.495,373.17,90.463
57727.675,380.14,65.31
57729.853,377.704,43.681
57732.033,379.363,65.202
57734.212,412.969,128.447
57736.39,381.444,93.912
57890.305,396.243,90.097
57892.485,402.594,174.498
57894.663,388.526,148.237
57896.842,383.232,120.467
57899.022,407.701,148.036
57901.2,408.504,130.138
57903.38,380.981,112.745
57905.56,408.082,153.341
57907.737,410.3,129.217
57909.918,381.258,87.451
57912.095,392.339,139.261
57914.275,397.59,138.779
57916.455,401.198,154.327
57918.633,408.561,152.671
57920.812,413.51,138.062
57922.992,383.311,113.217
57925.17,389.062,137.276
57927.35,407.986,140.686
57929.527,389.008,132.482
57931.707,404.232,135.603
57933.888,381.533,135.38
57936.065,399.214,137.99
57938.245,400.329,137.612
57940.425,408.476,145.763
57942.603,414.089,122.389
57944.783,379.833,109.365
57946.962,410.446,156.897
57949.14,407.32,136.723
57951.32,381.98,139.007
57953.497,407.207,156.483
57955.677,15.715,44.956
57957.858,396.832,153.421
57960.035,406.036,147.949
57962.215,414.593,146.646
57964.395,382.839,125.159
57966.573,390.851,110.503
57968.753,411.159,151.466
57970.93,382.407,138.762
57973.11,404.758,139.256
57975.29,411.63,146.424
57977.467,380.791,122.327
57979.647,391.721,128.257
57981.828,414.544,137.548
57984.005,377.195,100.67
57986.185,391.873,122.763
57988.365,391.641,147.875
57990.543,382.529,124.262
57992.723,405.814,141.568
57994.9,414.351,128.894
57997.08,377.593,88.65
57999.26,405.829,142.617
58001.438,411.812,145.279
58003.617,377.792,105.363
58005.797,390.917,135.35
58007.975,389.625,155.266
58010.155,401.98,149.232
58012.332,411.486,142.341
58014.513,381.331,118.465
58016.693,404.173,143.767
58018.87,413.637,126.086
58021.05,376.289,96.539
58023.23,390.9,143.24
58025.408,416.778,139.988
58027.587,389.784,117.344
58029.767,399.079,159.667
58031.945,408.034,146.255
58034.125,379.122,114.612
58036.302,407.2,149.77
58038.483,413.83,132.805
58040.663,397.102,152.164
58042.84,410.816,164.048
58045.02,385.232,118.13
58047.2,389.018,147.94
58049.378,391.976,137.937
58051.557,403.965,151.773
58053.737,410.076,124.991
58055.915,400.252,152.635
58058.095,406.137,151.339
58060.272,384.345,136.164
58062.453,389.04,140.196
58064.633,404.494,137.641
58066.81,399.425,163.744
58068.99,392.976,146.983
58071.17,408.533,122.78
58073.348,396.11,158.356
58075.527,408.183,153.561
58077.705,416.235,133.324
58079.885,381.959,134.809
58082.065,402.418,165.52
58084.242,409.329,143.234
58086.422,388.125,103.438
58088.603,385.774,132.43
58090.78,387.947,124.805
58092.96,410.383,143.468
58095.14,398.416,151.122
58097.318,404.474,142.608
58099.497,406.534,138.441
58101.675,398.646,143.328
58103.855,406.368,151.534
58106.035,405.609,133.204
58108.212,398.591,145.606
58110.392,408.308,152.317
58112.573,405.58,133.645
58114.75,397.562,154.652
58116.93,409.376,166.472
58119.108,388.285,159.651
58121.288,407.646,150.789
58123.467,407.998,153.192
58125.645,381.85,122.806
58127.825,402.633,134.003
58130.005,408.053,141.06
58132.182,383.194,136.965
58134.362,399.816,143.457
58136.543,407.239,136.95
58138.72,398.331,153.527
58140.9,401.621,166.497
58143.078,405.085,138.957
58145.258,385.363,126.679
58147.438,389.197,150.352
58149.615,399.391,132.673
58151.795,398.84,152.996
58153.975,410.29,160.801
58156.152,401.888,137.574
58158.332,384.994,116.941
58160.51,386.063,119.149
58162.69,399.032,161.637
58164.87,407.134,151.49
58167.047,396.854,128.629
58169.228,386.924,140.596
58171.408,411.417,133.254
58173.585,379.017,123.751
58175.765,400.466,155.31
58177.945,395.753,131.658
58180.122,392.869,143.191
58182.302,402.511,154.3
58184.48,412.148,137.472
58186.66,397.262,140.226
58188.84,398.357,141.092
58191.017,393.455,127.187
58193.198,391.217,150.267
58195.378,379.913,129.352
58197.555,391.068,114.808
58199.735,395.774,155.292
58201.913,385.785,105.016
,,
